INSERT_UPDATE Product;code[unique=true];$parentcategories;$catalogVersion;name[lang=en];description[lang=en];dependentProducts(code,$catalogVersion);unit(code);$prices;toolTipText;dependencyMessage[lang=en];thumbnailURL;thumbnailLargeURL;assetID;lineartURL;dynamicRendering;sortOrder[default=0];scene7Value;exportOnly;$approved;defaultSelected;dependentCategories(code,$catalogVersion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FC10;;ExemplisCatalog:Staged;FC10;Frost;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Frost_FC10.png;;;;6;8;#D5D8D7;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FC11;Torsa-Back-FrameColor;ExemplisCatalog:Staged;FC11;Graphite;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Slate_FC8.png;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FC12;Movi-FrameFinish, Torsa-Back-FrameColor;ExemplisCatalog:Staged;FC12;White;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Frost_FC10.png;;;;0;2;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Novo.FC12;Novo-Back-FrameColor;ExemplisCatalog:Staged;FC12;White;;pieces;35 USD;;;;;;;0;1;;;;;Novo-Base-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;NovoStool.FC12;NovoStool-Back-FrameColor;ExemplisCatalog:Staged;FC12;White;;pieces;35 USD;;;;;;;0;1;;;;;NovoStool-Base-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Amplify.FC13;Amplify-Mesh-Back-FrameColor, Amplify-UP-Back-FrameColor;ExemplisCatalog:Staged;FC13;Fog;;pieces;35 USD;;;;;;;0;1;;;;FALSE;Amplify-Base-Fog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;AmplifyStool.FC13;AmplifyStool-Mesh-Back-FrameColor, AmplifyStool-UP-Back-FrameColor;ExemplisCatalog:Staged;FC13;Fog;;pieces;35 USD;;;;;;;0;1;;;;FALSE;AmplifyStool-Base-Fog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Novo.FC13;Novo-Back-FrameColor;ExemplisCatalog:Staged;FC13;Fog;;pieces;35 USD;;;;;;;0;2;;;;;Novo-Base-Fog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;NovoStool.FC13;NovoStool-Back-FrameColor;ExemplisCatalog:Staged;FC13;Fog;;pieces;35 USD;;;;;;;0;2;;;;;NovoStool-Base-Fog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Amplify.FC14;Amplify-UP-Back-FrameColor;ExemplisCatalog:Staged;FC14;Fog with Silver;;pieces;35 USD;;;;;;;0;2;;;;FALSE;Amplify-Base-Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;AmplifyStool.FC14;AmplifyStool-UP-Back-FrameColor;ExemplisCatalog:Staged;FC14;Fog with Silver;;pieces;35 USD;;;;;;;0;2;;;;FALSE;AmplifyStool-Base-Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FC15;Lumin-Sled-FrameColor, Rio-WireRod-FrameColor;ExemplisCatalog:Staged;FC15;Chrome;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Chrome_C.png;;;;0;3;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FC.B;Relay-FrameColor, Rowdy-FrameColor;ExemplisCatalog:Staged;B;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FC.S;Relay-FrameColor;ExemplisCatalog:Staged;S;Silver;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Silver_FC2.png;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FC.C;Rowdy-FrameColor;ExemplisCatalog:Staged;C;Chrome;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Chrome_C.png;;;;0;1;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FB;Freelance-Frame-FrameColor, FreelanceStool-Frame-FrameColor, FreelanceBar-FrameColor;ExemplisCatalog:Staged;B;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FS;Freelance-Frame-FrameColor, FreelanceStool-Frame-FrameColor, FreelanceBar-FrameColor;ExemplisCatalog:Staged;FS;Silver;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Silver_FC2.png;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Anytime.FB;Anytime-4Leg-FrameColor;ExemplisCatalog:Staged;B;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;0;0;;;;;Anytime-Glides-Black-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Anytime.FS;Anytime-4Leg-FrameColor;ExemplisCatalog:Staged;S;Silver;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Silver_FC2.png;;;;0;1;;;;;Anytime-Glides-Silver-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;AnytimeStool.FB;AnytimeStool-FrameColor;ExemplisCatalog:Staged;B;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;0;0;;;;;AnytimeStool-Black-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;AnytimeStool.FS;AnytimeStool-FrameColor;ExemplisCatalog:Staged;S;Silver;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Silver_FC2.png;;;;0;1;;;;;AnytimeStool-Silver-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Achv.FB;Achieve-4Leg-FrameColor;ExemplisCatalog:Staged;B;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Achv.FS;Achieve-4Leg-FrameColor;ExemplisCatalog:Staged;S;Silver;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Silver_FC2.png;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FCB;Achieve-Casters-FrameColor;ExemplisCatalog:Staged;B;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;2;0;Achv.FB;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;FCS;Achieve-Casters-FrameColor;ExemplisCatalog:Staged;S;Silver;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Silver_FC2.png;;;;2;1;Achv.FS;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Anytime.FCB;Anytime-Casters-FrameColor;ExemplisCatalog:Staged;B;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;2;0;Anytime.FB;;;;Anytime-Casters-Black-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Anytime.FCS;Anytime-Casters-FrameColor;ExemplisCatalog:Staged;S;Silver;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Silver_FC2.png;;;;2;1;Anytime.FS;;;;Anytime-Casters-Silver-Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;OnCall.B;OnCall-FrameColor, OnCallStool-FrameColor;ExemplisCatalog:Staged;B;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;OnCall.C;OnCall-FrameColor, OnCallStool-FrameColor;ExemplisCatalog:Staged;C;Chrome;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Chrome_C.png;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Social.9611;Social-Glides-FrameColor;ExemplisCatalog:Staged;9611;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;0;0;;;;TRUE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Social.9612;Social-Glides-FrameColor;ExemplisCatalog:Staged;9612;Silver;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Silver_FC2.png;;;;0;1;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Social.9641;Social-Casters-FrameColor;ExemplisCatalog:Staged;9641;Black;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Black_FC1.png;;;;0;0;;;;TRUE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Social.9642;Social-Casters-FrameColor;ExemplisCatalog:Staged;9642;Silver;;pieces;0 USD;;;/content/dam/exemplis/spectool/materials/frame_finishes/Frame_Silver_FC2.png;;;;0;1;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Back Support Color Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Z1;Focus-Back-SupportColor, FocusHD-Back-SupportColor, FocusStool-Back-SupportColor, Wit-Back-SupportColor, WitStool-Back-SupportColor, FocusLT-Back-SupportColor;ExemplisCatalog:Staged;Z1;Black;;pieces;0 USD;;;;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Z2;Focus-Back-SupportColor, FocusHD-Back-SupportColor, FocusStool-Back-SupportColor, Wit-Back-SupportColor, WitStool-Back-SupportColor, FocusLT-Back-SupportColor;ExemplisCatalog:Staged;Z2;Silver;;pieces;0 USD;;;;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Z3;Torsa-Back-SupportColor;ExemplisCatalog:Staged;Z3;Graphite;;pieces;0 USD;;;;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Z4;Torsa-Back-SupportColor;ExemplisCatalog:Staged;Z4;White;;pieces;0 USD;;;;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*ZP;FocusExec-Back-SupportColor;ExemplisCatalog:Staged;*ZP;Polished Aluminum;;pieces;0 USD;;;;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Seat Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*F0;Freelance-Seat, FreelanceStool-Seat, Achieve-Seat, TR2-Seat, TR2Stool-Seat;ExemplisCatalog:Staged;*N;Standard Foam;;pieces;0 USD;;;;;;;0;0;;;;TRUE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;F1;Freelance-Seat, FreelanceStool-Seat, Achieve-Seat, TR2-Seat, TR2Stool-Seat;ExemplisCatalog:Staged;F1;Additional Foam;;pieces;36 USD;Provides extra comfort with an additional layer of foam. ;;;;;;0;1;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Cylinder Height Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*SN;Torsa-Base-CylinderHeight, Amplify-Base-CylinderHeight," TR2-CylinderHeight;ExemplisCatalog:Staged;*N;Standard Cylinder;;pieces;0 USD;""Our standard cylinder extends 5"""" for maximum height accommodation."";;;;;;0;0;;;;TRUE;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";*ReAlign.SN;ReAlign-CylinderHeight;ExemplisCatalog:Staged;*N;Standard Cylinder;;pieces;0 USD;""Our standard cylinder extends 5"""" for maximum height accommodation."";;;;;;0;0;;;;TRUE;ReAlign-Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";*ReAlignHD.SN;ReAlign-HD-CylinderHeight;ExemplisCatalog:Staged;*N;Standard Cylinder;;pieces;0 USD;""Our standard cylinder extends 5"""" for maximum height accommodation."";;;;;;0;0;;;;TRUE;ReAlign-HD-Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;*Sona.SN;Sona-CylinderHeight," Sona-Y-CylinderHeight;ExemplisCatalog:Staged;*N;Standard Cylinder;;pieces;0 USD;""Our standard cylinder extends 5"""" for maximum height accommodation."";;;;;;0;0;;;;TRUE;Sona-Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";*Wit.SN;Wit-CylinderHeight;ExemplisCatalog:Staged;*N;Standard Cylinder;;pieces;0 USD;""Our standard cylinder extends 5"""" for maximum height accommodation."";;;;;;0;0;;;;TRUE;Wit-Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";S3;TR2-CylinderHeight;ExemplisCatalog:Staged;S3;Cylinder Extension Kit;;pieces;89 USD;""For optimal access"," the high cylinder adds 3"""""," compared to standard options.  "";;;;;;0;1;;;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;ReAlign.S8;ReAlign-CylinderHeight," ReAlign-HD-CylinderHeight;ExemplisCatalog:Staged;S8;Higher Cylinder with Low Profile Base;;pieces;0 USD;""For optimal access"," the high cylinder adds 3"""""," compared to standard options.  "";;;;;;0;1;;;;FALSE;ReAlign-S8-Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";Sona.S8;Sona-Y-CylinderHeight;ExemplisCatalog:Staged;S8;Higher Cylinder with Low Profile Base;;pieces;0 USD;""For optimal access"," the high cylinder adds 3"""""," compared to standard options.  "";;;;;;0;1;;;;FALSE;Sona-S8-Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";S10;;ExemplisCatalog:Staged;S10;Lower Cylinder;;pieces;0 USD;""For optimal access", this short cylinder keeps the seat of the chair closer to the floor and the base of the chair," with only 3"""" vertical travel. "";;;;;;0;1;;;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";Wit.S10;Wit-CylinderHeight;ExemplisCatalog:Staged;S10;Lower Cylinder;;pieces;0 USD;""For optimal access", this short cylinder keeps the seat of the chair closer to the floor and the base of the chair," with only 3"""" vertical travel. "";;;;;;0;1;;;;FALSE;Wit-LowCyl-Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;S13;Torsa-Base-CylinderHeight," Amplify-Base-CylinderHeight;ExemplisCatalog:Staged;S13;Higher Cylinder;;pieces;0 USD;""For optimal access"," the high cylinder adds 3"""""," compared to standard options.  "";;;;;;0;2;;;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";Wit.S13;Wit-CylinderHeight;ExemplisCatalog:Staged;S13;Higher Cylinder;;pieces;0 USD;""For optimal access"," the high cylinder adds 3"""""," compared to standard options.  "";;;;;;0;2;;;;FALSE;Wit-Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";CH1;Novo-Base-CylinderHeight;ExemplisCatalog:Staged;CH1;Standard Cylinder;;pieces;0 USD;""Our standard cylinder extends 5"""" for maximum height accommodation."";;;;;;0;0;;;;TRUE;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";Black.CH1;Novo-Base-Black-CylinderHeight;ExemplisCatalog:Staged;CH1;Standard Cylinder;;pieces;0 USD;""Our standard cylinder extends 5"""" for maximum height accommodation."";;;;;;0;0;;;;TRUE;Novo-Base-Black-BaseColor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";CH3;Novo-Base-Black-CylinderHeight;ExemplisCatalog:Staged;CH3;Higher Cylinder;;pieces;0 USD;""For optimal access"," the high cylinder adds 3"""""," compared to standard options.  "";;;;;;0;1;;;;FALSE;Novo-Base-HighLow-BaseColor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";CH4;Novo-Base-Black-CylinderHeight;ExemplisCatalog:Staged;CH4;Lower Cylinder;;pieces;0 USD;""For optimal access", this short cylinder keeps the seat of the chair closer to the floor and the base of the chair," with only 3"""" vertical travel. "";;;;;;0;2;;;;FALSE;Novo-Base-HighLow-BaseColor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Stool Kit Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;S1;FocusStool-Base-StoolKit, InFlexStool-Task-StoolKit, WitStool-Base-StoolKit, AmplifyStool-Base-StoolKit, NovoStool-Base-StoolKit, KnackStool-Base-StoolKit, ReAlignStool-Base-StoolKit, TR2Stool-Base-StoolKit;ExemplisCatalog:Staged;S1;Standard Stool Kit;;pieces;0 USD;Accommodating standing-height collaborative tables, the seat height adjustment moves up and down for flexible seating. ;;;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;S2;FocusStool-Base-StoolKit, InFlexStool-Task-StoolKit, WitStool-Base-StoolKit, AmplifyStool-Base-StoolKit,  NovoStool-Base-StoolKit, KnackStool-Base-StoolKit, ReAlignStool-Base-StoolKit, TR2Stool-Base-StoolKit;ExemplisCatalog:Staged;S2;Extended Stool Kit;;pieces;24 USD;Adjustment for sit-to-stand flexibility, the stool is fully adjustable to user height. ;;;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;S1HD;NonStopHDStool-Base-StoolKit, TR2Stool-HD-Base-StoolKit;ExemplisCatalog:Staged;S1HD;Standard Stool Kit Heavy Duty;;pieces;0 USD;Accommodating standing-height collaborative tables, the seat height adjustment moves up and down for flexible seating. ;;;;;;0;0;;;;TRUE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;S2HD;NonStopHDStool-Base-StoolKit, TR2Stool-HD-Base-StoolKit;ExemplisCatalog:Staged;S2HD;Extended Stool Kit Heavy Duty;;pieces;24 USD;Adjustment for sit-to-stand flexibility, the stool is fully adjustable to user height. ;;;;;;0;1;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Cafe.S2;AnytimeStool-StoolHeight, OnCallStool-StoolKit, InFlexStool-StoolKit, FreelanceStool-Frame-FrameType," FocusCafeStool-FrameType;ExemplisCatalog:Staged;S2;""Bar Height Stool (30"""")"";;pieces;0 USD;""Optimal chair height  to complement most counter height tables and built-ins 40-42"""" tall and allows you to maximize floor space. "";;;;;;0;1;;;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Cafe.S9;InFlexStool-StoolKit, FreelanceStool-Frame-FrameType," FocusCafeStool-FrameType;ExemplisCatalog:Staged;S9;""Counter Height Stool (24"""")"";;pieces;0 USD;""Optimal chair height  to complement most counter height tables and built-ins 34-36"""" tall and allows you to maximize floor space. "";;;;;;0;0;;;;TRUE;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;LightTask.S1;AnytimeStool-Task-StoolHeight, OnCallStool-Task-StoolKit, RelayStool-Base-StoolKit;ExemplisCatalog:Staged;S1;Standard Stool Kit;;pieces;0 USD;Accommodating standing-height collaborative tables, the seat height adjustment moves up and down for flexible seating. ;;;;;;0;0;;;;TRUE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;LightTask.S2;AnytimeStool-Task-StoolHeight, OnCallStool-Task-StoolKit, RelayStool-Base-StoolKit;ExemplisCatalog:Staged;S2;Extended Stool Kit;;pieces;24 USD;Adjustment for sit-to-stand flexibility, the stool is fully adjustable to user height. ;;;;;;0;1;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Lumin.S1;;ExemplisCatalog:Staged;S1;Standard Stool Kit;;pieces;0 USD;Accommodating standing-height collaborative tables, the seat height adjustment moves up and down for flexible seating. ;;;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";Lumin.S2;LuminStool-StoolKit;ExemplisCatalog:Staged;S2;""Bar Height Stool (30"""")"";;pieces;0 USD;""Optimal chair height  to complement most counter height tables and built-ins 40-42"""" tall and allows you to maximize floor space. "";;;;;;0;1;;;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";Lumin.S9;LuminStool-StoolKit;ExemplisCatalog:Staged;S9;""Counter Height Stool (24"""")"";;pieces;0 USD;""Optimal chair height  to complement most counter height tables and built-ins 34-36"""" tall and allows you to maximize floor space. "";;;;;;0;0;;;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Rio.S1;;ExemplisCatalog:Staged;S1;Standard Stool Kit;;pieces;0 USD;Accommodating standing-height collaborative tables, the seat height adjustment moves up and down for flexible seating. ;;;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";Rio.S2;RioStool-StoolKit;ExemplisCatalog:Staged;S2;""Bar Height Stool (30"""")"";;pieces;0 USD;""Optimal chair height  to complement most counter height tables and built-ins 40-42"""" tall and allows you to maximize floor space. "";;;;;;0;1;;;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
";Rio.S9;RioStool-StoolKit;ExemplisCatalog:Staged;S9;""Counter Height Stool (24"""")"";;pieces;0 USD;""Optimal chair height  to complement most counter height tables and built-ins 34-36"""" tall and allows you to maximize floor space. "";;;;;;0;0;;;;;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;S21;LuminStool-Task-StoolKit, RioStool-Task-StoolKit, MoviStool-Task-StoolKit;ExemplisCatalog:Staged;S21;Standard Stool Kit;;pieces;0 USD;Accommodating standing-height collaborative tables, the seat height adjustment moves up and down for flexible seating. ;;;;;;0;0;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;S22;LuminStool-Task-StoolKit, RioStool-Task-StoolKit, MoviStool-Task-StoolKit;ExemplisCatalog:Staged;S22;Extended Stool Kit;;pieces;24 USD;Adjustment for sit-to-stand flexibility, the stool is fully adjustable to user height. ;;;;;;0;1;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#### Base Options;;;;;;;;;;;;;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
